transaction_id,item_name,quantity,procurement_method,unit_price,average_price,supplier,procurement_officer,transaction_date
450,Dissecting Kit,6362,Competitive Bidding,822.55,856.35,Cohen-Lopez,Jamie Thompson,2024-10-07
451,Pipette 10ml,2245,Competitive Bidding,914.97,914.14,Kelly-Miller,Angela Renee Mendoza,2025-02-18
452,Bunsen Burner,4939,Limited Source Bidding,1300.81,1198.4,"Shah, Higgins and Johnson",Christine Bautista,2025-03-15
453,Filter Paper pack of 100,3645,Competitive Bidding,633.78,582.4,"Martinez, Paul and Curry",Alex Rivera,2025-04-02
454,Universal Indicator Solution 100ml,8064,Negotiated Procurement,1080.98,1161.55,"Owens, Stone and French",Morgan Cruz,2025-02-26
455,Pipette 10ml,2607,Competitive Bidding,987.65,914.14,Dixon Inc,Angela Renee Mendoza,2024-04-22
456,Microscope Coverslips box of 100,7071,Direct Contracting,577.83,641.2,Bryant LLC,Luke Andrew Navarro,2024-08-19
457,Litmus Paper,1377,Competitive Bidding,396.0,413.84,Boyle and Sons,Angela Ramirez,2024-10-05
458,Lab Manual - Grade 10 Science,7879,Competitive Bidding,1401.93,1436.51,Garcia Inc,Sophia Christine Navarro,2024-08-20
459,pH Meter basic,4255,Negotiated Procurement,778.1,693.84,"Dickson, Jones and Ballard",Sophia Christine Navarro,2025-02-24
460,Stopwatch digital,5438,Limited Source Bidding,607.64,587.22,Butler Group,James Patrick Mendoza,2025-02-25
461,Test Tube Rack,1307,Negotiated Procurement,1252.74,1114.18,Torres-Martinez,Sophia Christine Navarro,2024-09-10
462,Iron Filings 250g,6714,Competitive Bidding,901.62,933.07,"Sims, Martin and Brown",Alex Rivera,2024-07-12
463,Iron Filings 250g,9611,Competitive Bidding,1014.55,933.07,Williams LLC,James Patrick Mendoza,2024-12-07
464,Thermometer (-10 to 110C),4316,Direct Contracting,1025.74,934.64,Jones PLC,Christine Bautista,2024-08-05
465,Fire Blanket,4190,Negotiated Procurement,1261.12,1134.78,"Rasmussen, Moran and Hogan",Taylor Martinez,2024-04-30
466,Dropper Bottle 50ml,1689,Negotiated Procurement,380.68,423.92,Walker-Williams,Angela Ramirez,2025-02-25
467,Laboratory Gloves nitrile box of 100,3156,Competitive Bidding,533.86,520.13,Davenport Group,Alex Rivera,2024-09-13
468,Spring Scale 500g,3455,Competitive Bidding,687.25,729.57,"Leblanc, Rhodes and Morris",Angela Ramirez,2025-03-18
469,Filter Paper pack of 100,9410,Competitive Bidding,545.17,582.4,Jones PLC,Sophia Christine Navarro,2024-07-25
470,Microscope Coverslips box of 100,8550,Negotiated Procurement,704.89,641.2,"Rosario, Hodges and Matthews",Casey Hernandez,2024-06-21
471,Microscope Coverslips box of 100,1529,Negotiated Procurement,686.7,641.2,Gonzales-Bennett,Morgan Cruz,2024-12-07
472,Erlenmeyer Flask 250ml,5663,Competitive Bidding,1384.34,1280.16,Hall-Beasley,Taylor Martinez,2024-08-14
473,Ammeter basic,2526,Competitive Bidding,1199.75,1158.64,"Schmitt, Jensen and Edwards",Alex Rivera,2025-02-13
474,Lab Manual - Grade 10 Science,3589,Competitive Bidding,1496.34,1436.51,Best Ltd,Luke Andrew Navarro,2025-03-07
475,Laboratory Aprons pack of 10,2603,Limited Source Bidding,3194.97,3094.0,Frank Ltd,Casey Hernandez,2025-03-28
476,Voltmeter basic,1322,Competitive Bidding,823.92,777.73,"Morgan, Davis and Porter",Casey Hernandez,2024-07-13
477,Universal Indicator Solution 100ml,1270,Competitive Bidding,1209.72,1161.55,Patel Ltd,Taylor Martinez,2024-12-02
478,Fire Blanket,9128,Negotiated Procurement,1295.34,1134.78,Haney-Gardner,James Patrick Mendoza,2025-03-15
479,Copper Sulfate,1874,Competitive Bidding,1771.43,1804.88,Hall-Underwood,Morgan Cruz,2024-09-24
480,Pipette 10ml,2286,Direct Contracting,914.24,914.14,Harris-Smith,James Patrick Mendoza,2024-09-23
481,Hot Plate basic,9316,Competitive Bidding,1639.92,1701.84,"Haynes, Arellano and Owens",Angela Ramirez,2024-12-29
482,Petri Dishes pack of 20,2368,Competitive Bidding,802.28,738.19,Vega LLC,Christine Bautista,2024-10-06
483,Laboratory Agar Powder 100g,1767,Competitive Bidding,1987.98,2046.24,Holland Inc,Alex Rivera,2025-02-06
484,Laboratory Safety Goggles,5938,Competitive Bidding,677.39,711.31,"Clark, Evans and Parrish",Taylor Martinez,2024-11-21
485,Compound Microscope (1000x),3836,Competitive Bidding,5326.1,5498.64,"Mathis, Wolf and Mitchell",Casey Hernandez,2024-05-07
486,Copper Sulfate,5460,Competitive Bidding,1731.3,1804.88,Sandoval LLC,Angela Ramirez,2024-10-18
487,Prism glass,5393,Competitive Bidding,750.05,704.14,Gonzales-Woods,Jamie Thompson,2024-09-08
488,Iron Filings 250g,7635,Competitive Bidding,896.93,933.07,Reynolds-White,Luke Andrew Navarro,2024-07-31
489,Lab Manual - Grade 10 Science,5078,Negotiated Procurement,1511.55,1436.51,Lambert Inc,Sophia Christine Navarro,2025-03-30
490,Laboratory Rubber Stoppers,9282,Competitive Bidding,568.93,533.34,"Brown, Hopkins and Wright",Morgan Cruz,2024-05-09
491,Beaker 250ml,3176,Negotiated Procurement,1291.9,1208.93,"Odom, Zuniga and Johnson",Angela Ramirez,2024-06-11
492,Petri Dishes pack of 20,9748,Limited Source Bidding,789.47,738.19,Fisher PLC,Luke Andrew Navarro,2024-08-15
493,Test Tube Brush,5350,Competitive Bidding,438.56,407.9,Carter-Potter,Angela Ramirez,2025-01-21
494,Erlenmeyer Flask 250ml,9355,Direct Contracting,1336.35,1280.16,Jones-Farmer,Angela Renee Mendoza,2025-01-11
495,Hydrochloric Acid Science Laboratory,8771,Competitive Bidding,1850.64,1780.24,Myers-Walsh,Morgan Cruz,2024-05-15
496,Tuning Fork 256 Hz,7392,Competitive Bidding,665.75,689.02,Kelley and Sons,Jamie Thompson,2024-10-14
497,Laboratory Gloves nitrile box of 100,3054,Competitive Bidding,548.0,520.13,Perez Group,Alex Rivera,2024-08-11
498,Beaker 100ml,9241,Direct Contracting,802.99,855.46,Petersen and Sons,James Patrick Mendoza,2024-10-20
499,Universal Indicator Solution 100ml,1342,Negotiated Procurement,1232.2,1161.55,"Phillips, Nguyen and Kerr",James Patrick Mendoza,2024-10-15
500,Beaker 100ml,5158,Direct Contracting,941.19,855.46,Nicholson-Crosby,Jamie Thompson,2024-05-21
501,Triple Beam Balance,4152,Competitive Bidding,3349.16,3201.97,Woods-Campbell,James Patrick Mendoza,2025-03-05
502,Fire Blanket,9782,Competitive Bidding,1106.23,1134.78,Snyder-Alexander,Luke Andrew Navarro,2024-10-06
503,Microscope Slides,6152,Direct Contracting,480.49,513.74,Hancock-Adams,Morgan Cruz,2024-05-27
504,Beaker 50ml,8012,Competitive Bidding,799.4,836.08,"Boyd, Best and Allison",Jamie Thompson,2024-12-12
505,Beaker 100ml,1560,Competitive Bidding,801.07,855.46,"Wu, Reed and Johnson",James Patrick Mendoza,2024-08-07
506,Iron Filings 250g,9203,Negotiated Procurement,1029.53,933.07,Hughes PLC,Taylor Martinez,2024-10-26
507,Prism glass,1483,Limited Source Bidding,639.0,704.14,"Cunningham, Ross and Hayes",Jamie Thompson,2024-10-08
508,Test Tube 15ml,5664,Competitive Bidding,861.89,819.28,"Blake, Barnes and Coleman",Jamie Thompson,2025-04-05
509,Universal Indicator Solution 100ml,4611,Limited Source Bidding,1210.45,1161.55,"Clark, Fischer and Bridges",Taylor Martinez,2024-12-17
510,Pipette 10ml,2849,Competitive Bidding,995.52,914.14,Rowe-Marshall,Alex Rivera,2024-06-20
511,Copper Sulfate,6382,Direct Contracting,1801.86,1804.88,Powers Ltd,Christine Bautista,2024-11-04
512,Universal Indicator Solution 100ml,3571,Competitive Bidding,1231.16,1161.55,"Jones, Andrews and Cox",Alex Rivera,2024-08-31
513,Laboratory Safety Goggles,5639,Competitive Bidding,754.11,711.31,Norman-Smith,Alex Rivera,2024-11-08
514,Dropper Bottle 50ml,8946,Competitive Bidding,391.32,423.92,"Morris, Nguyen and Powell",Angela Ramirez,2024-07-21
515,Test Tube Rack,8108,Limited Source Bidding,1077.84,1114.18,Meyers PLC,Angela Renee Mendoza,2024-09-21
516,Test Tube Brush,9787,Negotiated Procurement,411.07,407.9,Young PLC,Alex Rivera,2024-09-07
517,Microscope Coverslips box of 100,4347,Competitive Bidding,652.98,641.2,Sanders Group,Casey Hernandez,2024-10-26
518,Iron Filings 250g,7448,Limited Source Bidding,856.13,933.07,Adams PLC,Angela Renee Mendoza,2024-06-11
519,Triple Beam Balance,9253,Negotiated Procurement,3256.99,3201.97,"Baker, Espinoza and Rojas",Christine Bautista,2025-03-10
520,Ammeter basic,6704,Limited Source Bidding,1152.77,1158.64,Erickson-Gibson,Taylor Martinez,2024-06-16
521,Prism glass,8192,Direct Contracting,613.08,704.14,"Alvarez, Wheeler and Morse",Angela Ramirez,2024-12-22
522,Beaker 250ml,5522,Competitive Bidding,1100.21,1208.93,"Anderson, Nelson and Adkins",Luke Andrew Navarro,2024-08-30
523,Laboratory Agar Powder 100g,2569,Competitive Bidding,2186.4,2046.24,"Gray, Paul and Chambers",Christine Bautista,2024-06-22
524,pH Meter basic,7282,Negotiated Procurement,694.89,693.84,Chapman-Wallace,Angela Renee Mendoza,2024-05-29
525,Microscope Slides,5079,Competitive Bidding,482.86,513.74,"Hubbard, Stuart and Hall",Casey Hernandez,2024-05-06
526,Beaker 250ml,4269,Negotiated Procurement,1204.22,1208.93,King-Rivera,Casey Hernandez,2024-09-24
527,Petri Dishes pack of 20,1504,Competitive Bidding,775.78,738.19,"Valentine, James and Lopez",Sophia Christine Navarro,2025-01-03
528,Iron Filings 250g,4863,Competitive Bidding,1018.77,933.07,"Fitzgerald, Johnson and Chambers",Christine Bautista,2025-03-31
529,Ammeter basic,7063,Negotiated Procurement,996.77,1158.64,"Young, Mcfarland and Carlson",Morgan Cruz,2024-09-21
530,Iron Filings 250g,6223,Limited Source Bidding,1007.17,933.07,"Chung, Collins and Hayes",Jamie Thompson,2025-03-12
531,Bar Magnet pair,6193,Competitive Bidding,450.32,450.69,Nguyen-Cummings,Morgan Cruz,2024-08-16
532,Laboratory Agar Powder 100g,3493,Competitive Bidding,1846.13,2046.24,Peterson-Lopez,Jamie Thompson,2024-08-20
533,Laboratory Agar Powder 100g,2381,Competitive Bidding,2114.77,2046.24,Lopez Inc,Alex Rivera,2025-01-06
534,Funnel plastic 100mm,8547,Competitive Bidding,715.45,739.87,"Morgan, Clark and Jones",Casey Hernandez,2024-05-10
535,Pipette 10ml,2363,Competitive Bidding,870.92,914.14,Alexander-Gibbs,Sophia Christine Navarro,2024-09-03
536,Graduated Cylinder 100ml,4532,Negotiated Procurement,721.81,651.28,Hernandez-Miller,Morgan Cruz,2024-05-02
537,Erlenmeyer Flask 250ml,1513,Competitive Bidding,1247.44,1280.16,Franklin Ltd,Angela Renee Mendoza,2024-05-03
538,Bunsen Burner,7157,Competitive Bidding,1126.33,1198.4,Chang-Jefferson,Alex Rivera,2024-12-13
539,Litmus Paper,6955,Limited Source Bidding,382.47,413.84,Gilmore and Sons,Morgan Cruz,2025-03-08
540,Erlenmeyer Flask 250ml,7597,Competitive Bidding,1197.13,1280.16,Gibson and Sons,Luke Andrew Navarro,2024-10-09
541,Funnel plastic 100mm,5921,Competitive Bidding,755.09,739.87,"Tanner, Spencer and Craig",Alex Rivera,2025-03-01
542,Prism glass,7744,Competitive Bidding,670.82,704.14,West-Flores,Alex Rivera,2024-07-14
543,Ammeter basic,7718,Negotiated Procurement,1176.23,1158.64,Hart Ltd,Jamie Thompson,2024-06-15
544,Beaker 100ml,6453,Direct Contracting,744.33,855.46,Reyes-Buckley,Angela Ramirez,2024-07-21
545,Filter Paper pack of 100,4317,Competitive Bidding,564.74,582.4,"Jenkins, Mcdonald and Rowe",Casey Hernandez,2024-11-09
546,Beaker 50ml,4103,Competitive Bidding,916.39,836.08,"Sullivan, Becker and Brooks",Luke Andrew Navarro,2024-10-03
547,Stopwatch digital,2939,Limited Source Bidding,564.15,587.22,Gill-Moore,Angela Ramirez,2025-03-18
548,Test Tube 15ml,6722,Limited Source Bidding,786.27,819.28,Wade Ltd,Angela Ramirez,2024-12-13
549,Erlenmeyer Flask 250ml,5280,Competitive Bidding,1199.93,1280.16,"Gray, Beltran and Miller",Angela Renee Mendoza,2024-10-12
550,Lens Set convex concave,7588,Competitive Bidding,789.03,860.27,Peters-Howard,Angela Ramirez,2024-07-10
551,Triple Beam Balance,6036,Competitive Bidding,3058.93,3201.97,"Short, Ramirez and Diaz",Christine Bautista,2024-12-02
552,Test Tube Brush,5306,Negotiated Procurement,408.23,407.9,Ryan-Jennings,Alex Rivera,2024-04-07
553,Test Tube Brush,8233,Limited Source Bidding,399.22,407.9,"Lewis, Patterson and Lambert",Angela Renee Mendoza,2024-06-16
554,Iron Filings 250g,4719,Limited Source Bidding,920.0,933.07,Crawford PLC,Sophia Christine Navarro,2025-03-16
555,Laboratory Gloves nitrile box of 100,4699,Competitive Bidding,515.46,520.13,"Davila, Mcdonald and Savage",Jamie Thompson,2024-07-14
556,Bar Magnet pair,7421,Competitive Bidding,442.85,450.69,Gillespie Group,Luke Andrew Navarro,2024-05-06
557,Refracting Telescope 70mm,7007,Direct Contracting,4133.6,4826.42,Barton Ltd,Angela Renee Mendoza,2024-05-29
558,Funnel plastic 100mm,4975,Competitive Bidding,742.62,739.87,Williams-Smith,Morgan Cruz,2024-11-02
559,Voltmeter basic,5683,Limited Source Bidding,809.61,777.73,"Velasquez, Noble and Coleman",Taylor Martinez,2024-06-19
560,Test Tube Rack,5058,Competitive Bidding,1223.01,1114.18,"Brown, Davis and Vega",Taylor Martinez,2025-03-10
561,Prism glass,9191,Competitive Bidding,720.37,704.14,Davis-Williams,Alex Rivera,2025-03-24
562,Refracting Telescope 70mm,6973,Competitive Bidding,4669.34,4826.42,"Ruiz, Garcia and Lindsey",Casey Hernandez,2024-10-13
563,Filter Paper pack of 100,1128,Competitive Bidding,567.82,582.4,Bauer LLC,Alex Rivera,2024-11-11
564,Graduated Cylinder 100ml,2530,Limited Source Bidding,700.23,651.28,"Fields, Yu and Fitzpatrick",Luke Andrew Navarro,2025-01-01
565,Test Tube 15ml,2810,Competitive Bidding,760.82,819.28,Brown Ltd,Luke Andrew Navarro,2024-07-30
566,Thermometer (-10 to 110C),5085,Limited Source Bidding,861.96,934.64,Johnson-Thompson,Taylor Martinez,2024-06-14
567,Ammeter basic,4497,Limited Source Bidding,1064.56,1158.64,Ramsey and Sons,Casey Hernandez,2024-09-12
568,Dropper Bottle 50ml,7881,Competitive Bidding,449.77,423.92,"Zimmerman, Harrison and Conway",Luke Andrew Navarro,2024-08-06
569,Test Tube Brush,4996,Direct Contracting,392.34,407.9,Brown and Sons,Sophia Christine Navarro,2024-07-16
570,Fire Blanket,7922,Competitive Bidding,1167.16,1134.78,"Martinez, Patton and Lin",Christine Bautista,2025-03-19
571,Hydrochloric Acid Science Laboratory,9540,Limited Source Bidding,1734.26,1780.24,Green-Clark,Angela Renee Mendoza,2024-11-20
572,Filter Paper pack of 100,4663,Limited Source Bidding,606.88,582.4,Ferguson Group,Jamie Thompson,2024-12-01
573,Copper Sulfate,2951,Limited Source Bidding,1701.94,1804.88,Porter-Thomas,James Patrick Mendoza,2024-10-03
574,Tuning Fork 256 Hz,5150,Limited Source Bidding,683.96,689.02,"Garcia, Murray and Rasmussen",Morgan Cruz,2025-03-14
575,Triple Beam Balance,5399,Negotiated Procurement,3584.03,3201.97,Morrison-Thompson,Angela Ramirez,2024-07-10
576,Dissecting Kit,9720,Competitive Bidding,877.79,856.35,Barnett Inc,Christine Bautista,2025-01-05
577,Compound Microscope (1000x),9674,Limited Source Bidding,5266.14,5498.64,"Hines, Ferrell and Owens",Christine Bautista,2024-08-04
578,Bar Magnet pair,6376,Competitive Bidding,461.31,450.69,Allison-Tyler,Casey Hernandez,2025-03-12
579,Prism glass,2669,Direct Contracting,730.09,704.14,Bishop LLC,Morgan Cruz,2025-03-10
580,Iron Filings 250g,7261,Competitive Bidding,858.23,933.07,Martinez Inc,James Patrick Mendoza,2024-11-08
581,Beaker 50ml,5190,Limited Source Bidding,835.39,836.08,"Nguyen, Green and Rodriguez",Jamie Thompson,2024-06-12
582,Erlenmeyer Flask 250ml,1597,Competitive Bidding,1312.7,1280.16,"Watson, Hardy and Kerr",Taylor Martinez,2024-11-11
583,Dissecting Kit,8672,Competitive Bidding,788.96,856.35,Parsons-Brown,Angela Ramirez,2025-02-10
584,Laboratory Spatula stainless steel,9368,Competitive Bidding,570.15,553.62,"Martinez, Newton and Perry",Sophia Christine Navarro,2024-10-22
585,Laboratory Rubber Stoppers,5839,Negotiated Procurement,489.91,533.34,Boyd Ltd,Luke Andrew Navarro,2024-10-20
586,Beaker 250ml,8684,Competitive Bidding,1296.82,1208.93,"Estes, Hansen and Ponce",Taylor Martinez,2024-12-10
587,Thermometer (-10 to 110C),3904,Competitive Bidding,863.13,934.64,Cantu Group,Christine Bautista,2025-02-06
588,Spring Scale 500g,1138,Negotiated Procurement,656.27,729.57,Mack-Wheeler,Angela Renee Mendoza,2024-11-22
589,Universal Indicator Solution 100ml,6590,Negotiated Procurement,1058.81,1161.55,"Schmitt, Rich and Hardy",Angela Ramirez,2025-02-13
590,Laboratory Aprons pack of 10,3885,Negotiated Procurement,3091.4,3094.0,"Larson, Abbott and Stewart",Christine Bautista,2024-09-06
591,Compound Microscope (1000x),4557,Competitive Bidding,5985.18,5498.64,"Watson, Cobb and Gardner",Luke Andrew Navarro,2025-01-24
592,Laboratory Alcohol Burner,6268,Direct Contracting,501.6,574.0,"Finley, Brown and Smith",Angela Renee Mendoza,2024-04-29
593,Tuning Fork 256 Hz,2101,Negotiated Procurement,679.86,689.02,"Williams, Cowan and Carter",Morgan Cruz,2024-07-19
594,Hydrochloric Acid Science Laboratory,6702,Competitive Bidding,1936.46,1780.24,"Yang, Jones and Thomas",Casey Hernandez,2024-07-13
595,Filter Paper pack of 100,5693,Competitive Bidding,573.89,582.4,Black Inc,Angela Ramirez,2024-04-24
596,Compound Microscope (1000x),8781,Competitive Bidding,5770.0,5498.64,Ingram and Sons,Angela Ramirez,2024-07-05
597,Microscope Slides,3069,Competitive Bidding,561.6,513.74,Mclaughlin-Livingston,James Patrick Mendoza,2025-04-04
598,Hot Plate basic,4319,Competitive Bidding,1824.07,1701.84,Campbell-Benton,Jamie Thompson,2025-02-18
599,Beaker 250ml,7860,Direct Contracting,1102.23,1208.93,"Campbell, Simmons and Cisneros",Angela Ramirez,2024-09-12
600,Laboratory Gloves nitrile box of 100,1535,Competitive Bidding,490.25,520.13,Brown-Roberts,Jamie Thompson,2024-06-03
601,Spring Scale 500g,3115,Limited Source Bidding,656.86,729.57,Gonzalez Ltd,Alex Rivera,2024-11-20
602,Laboratory Gloves nitrile box of 100,5376,Competitive Bidding,492.98,520.13,Williams Ltd,Sophia Christine Navarro,2024-08-10
603,Microscope Slides,3591,Competitive Bidding,511.83,513.74,"Evans, Rosales and Douglas",Sophia Christine Navarro,2024-11-11
604,Voltmeter basic,5009,Limited Source Bidding,760.95,777.73,Willis-Alvarez,Angela Ramirez,2024-10-02
605,Microscope Slides,8968,Competitive Bidding,475.93,513.74,Scott-Guzman,Morgan Cruz,2024-09-16
606,Test Tube Rack,8548,Direct Contracting,973.69,1114.18,Reynolds Ltd,Morgan Cruz,2024-09-24
607,Tuning Fork 256 Hz,9009,Negotiated Procurement,642.01,689.02,Williams-Pope,Alex Rivera,2025-02-18
608,Universal Indicator Solution 100ml,3404,Competitive Bidding,1250.6,1161.55,Dyer-Bowen,Casey Hernandez,2024-10-25
609,Bunsen Burner,3046,Limited Source Bidding,1156.25,1198.4,Vaughan-Salas,Alex Rivera,2025-03-12
610,Fire Blanket,7202,Negotiated Procurement,1217.3,1134.78,Roberts-Lawson,Casey Hernandez,2024-10-22
611,Refracting Telescope 70mm,2990,Competitive Bidding,5077.01,4826.42,Booth PLC,Casey Hernandez,2024-12-01
612,Laboratory Safety Goggles,5780,Direct Contracting,788.09,711.31,Larson LLC,Angela Renee Mendoza,2024-04-14
613,Test Tube 15ml,2409,Limited Source Bidding,826.67,819.28,Wang Group,Alex Rivera,2024-07-29
614,Laboratory Safety Goggles,9641,Competitive Bidding,780.87,711.31,"Willis, Edwards and Tran",Taylor Martinez,2025-01-28
615,Dissecting Kit,2712,Negotiated Procurement,786.2,856.35,Duncan-Garcia,James Patrick Mendoza,2024-07-11
616,Pipette 10ml,9321,Competitive Bidding,854.1,914.14,Valenzuela-Hayes,Alex Rivera,2025-02-09
617,Hot Plate basic,8160,Negotiated Procurement,1574.63,1701.84,Campbell Inc,Christine Bautista,2024-10-26
618,Iron Filings 250g,3027,Negotiated Procurement,892.42,933.07,Bryant-Miller,Angela Ramirez,2024-08-27
619,Pipette 10ml,3902,Competitive Bidding,937.11,914.14,Bryant Group,Casey Hernandez,2024-11-10
620,Petri Dishes pack of 20,9493,Competitive Bidding,673.67,738.19,Baker LLC,Luke Andrew Navarro,2024-04-19
621,Thermometer (-10 to 110C),6433,Competitive Bidding,951.92,934.64,Carter-Glover,Sophia Christine Navarro,2024-12-26
622,Lens Set convex concave,9549,Negotiated Procurement,935.54,860.27,Thomas-Brown,Angela Ramirez,2024-09-05
623,Laboratory Gloves nitrile box of 100,6671,Competitive Bidding,547.36,520.13,"Burch, Herrera and Tucker",Luke Andrew Navarro,2025-01-29
624,pH Meter basic,7477,Limited Source Bidding,646.56,693.84,Rocha PLC,Morgan Cruz,2024-12-09
625,Fire Blanket,1764,Competitive Bidding,1191.62,1134.78,"Brown, Ball and Harris",Jamie Thompson,2024-06-08
626,Bunsen Burner,7661,Competitive Bidding,1145.15,1198.4,Roth PLC,Casey Hernandez,2025-04-05
627,Petri Dishes pack of 20,8971,Negotiated Procurement,700.69,738.19,"Nelson, Orozco and Price",Morgan Cruz,2024-05-13
628,Test Tube Rack,7450,Competitive Bidding,1222.07,1114.18,"Escobar, Lewis and Stokes",Jamie Thompson,2024-09-20
629,Test Tube Brush,2378,Competitive Bidding,376.27,407.9,"Price, Burke and Smith",Alex Rivera,2024-07-22
630,Bar Magnet pair,9357,Competitive Bidding,408.8,450.69,Clark Ltd,Luke Andrew Navarro,2024-07-25
631,Laboratory Agar Powder 100g,8611,Competitive Bidding,1980.24,2046.24,"Lyons, Chavez and Shelton",Angela Ramirez,2024-04-20
632,Refracting Telescope 70mm,8558,Competitive Bidding,4784.21,4826.42,Nichols-Larson,Casey Hernandez,2024-11-03
633,Microscope Slides,2667,Competitive Bidding,487.06,513.74,Murphy-Harris,Casey Hernandez,2024-09-01
634,Laboratory Rubber Stoppers,3760,Competitive Bidding,487.25,533.34,Hanna Group,Jamie Thompson,2024-11-05
635,Beaker 250ml,4458,Competitive Bidding,1163.05,1208.93,Walsh-Collins,Luke Andrew Navarro,2025-03-08
636,Dropper Bottle 50ml,7628,Direct Contracting,380.63,423.92,"Moore, Lewis and Hughes",Angela Ramirez,2024-09-15
637,Funnel plastic 100mm,3184,Limited Source Bidding,761.23,739.87,"Graves, Crane and Freeman",Casey Hernandez,2025-01-07
638,Petri Dishes pack of 20,2095,Limited Source Bidding,724.14,738.19,Goodman PLC,Taylor Martinez,2024-06-18
639,Laboratory Gloves nitrile box of 100,8350,Competitive Bidding,513.97,520.13,Green-Smith,Angela Ramirez,2025-03-27
640,pH Meter basic,2739,Direct Contracting,693.31,693.84,Smith-Frey,Sophia Christine Navarro,2024-09-09
641,Triple Beam Balance,8914,Competitive Bidding,3128.96,3201.97,"Bird, Moss and Stewart",Taylor Martinez,2024-04-18
642,Dissecting Kit,1223,Competitive Bidding,938.58,856.35,Nguyen Ltd,Angela Ramirez,2025-04-04
643,Laboratory Agar Powder 100g,8470,Direct Contracting,1832.63,2046.24,"Young, Livingston and Jimenez",Sophia Christine Navarro,2024-05-10
644,Beaker 100ml,6351,Competitive Bidding,796.39,855.46,"Thompson, Davis and Cochran",Angela Renee Mendoza,2025-03-30
645,Hot Plate basic,9754,Competitive Bidding,1675.76,1701.84,"Richards, Parker and Williams",Jamie Thompson,2025-03-11
646,Hydrochloric Acid Science Laboratory,2325,Competitive Bidding,1718.6,1780.24,"Dunn, Johnson and Bruce",Jamie Thompson,2025-04-05
647,Graduated Cylinder 100ml,2850,Limited Source Bidding,684.5,651.28,Arnold-Cooper,Sophia Christine Navarro,2024-08-10
648,Fire Blanket,9982,Competitive Bidding,1205.06,1134.78,"Clark, Hanson and Fritz",Morgan Cruz,2025-04-04
649,Iron Filings 250g,1248,Competitive Bidding,864.78,933.07,Sweeney-Duncan,Jamie Thompson,2024-11-04
650,Microscope Slides,5552,Limited Source Bidding,484.89,513.74,Melendez Group,Angela Ramirez,2024-06-06
651,Test Tube Brush,4820,Competitive Bidding,423.0,407.9,Marshall-Obrien,Taylor Martinez,2024-08-02
652,Petri Dishes pack of 20,8325,Limited Source Bidding,798.24,738.19,Roberts-Wood,Angela Ramirez,2024-12-31
653,Prism glass,6714,Competitive Bidding,759.74,704.14,Cunningham-Martinez,Angela Ramirez,2024-11-20
654,Dropper Bottle 50ml,8907,Limited Source Bidding,432.79,423.92,"Diaz, Jackson and Solis",James Patrick Mendoza,2024-09-07
655,Copper Sulfate,4086,Competitive Bidding,1906.34,1804.88,Herrera-Allen,Jamie Thompson,2024-10-18
656,Hot Plate basic,4684,Competitive Bidding,1827.75,1701.84,"Mendez, Johnson and Stokes",Luke Andrew Navarro,2025-02-18
657,Pipette 10ml,4912,Limited Source Bidding,912.87,914.14,Shepard and Sons,Angela Ramirez,2025-02-23
658,Dissecting Kit,3906,Negotiated Procurement,859.4,856.35,Conner-Johnson,James Patrick Mendoza,2025-03-13
659,Dropper Bottle 50ml,1074,Competitive Bidding,456.23,423.92,Barrett LLC,Jamie Thompson,2024-12-13
660,Laboratory Agar Powder 100g,7643,Competitive Bidding,2242.07,2046.24,"Harris, Leblanc and Meyer",Taylor Martinez,2024-09-15
661,Bar Magnet pair,4593,Competitive Bidding,449.3,450.69,"Weber, Rodriguez and Rogers",Jamie Thompson,2024-12-21
662,pH Meter basic,3568,Direct Contracting,797.61,693.84,Henderson Ltd,Alex Rivera,2024-04-18
663,Laboratory Agar Powder 100g,9183,Competitive Bidding,2024.11,2046.24,Hamilton-Hall,Luke Andrew Navarro,2024-07-25
664,Copper Sulfate,7964,Competitive Bidding,1975.28,1804.88,Maxwell and Sons,Christine Bautista,2024-12-31
665,Laboratory Gloves nitrile box of 100,3405,Competitive Bidding,486.22,520.13,Hogan Group,Taylor Martinez,2025-02-06
666,Triple Beam Balance,7172,Competitive Bidding,3018.11,3201.97,"Lewis, Cole and Barrett",Sophia Christine Navarro,2024-04-26
667,Beaker 250ml,9292,Negotiated Procurement,1049.67,1208.93,"Delgado, Jackson and Wang",Alex Rivera,2024-09-11
668,Hydrochloric Acid Science Laboratory,7030,Negotiated Procurement,1687.13,1780.24,Hudson Inc,Jamie Thompson,2025-03-08
669,Stopwatch digital,6747,Negotiated Procurement,644.81,587.22,Larson Ltd,Taylor Martinez,2025-03-15
670,Lens Set convex concave,5630,Direct Contracting,802.58,860.27,Wright and Sons,Sophia Christine Navarro,2024-12-30
671,Beaker 250ml,5417,Competitive Bidding,1228.24,1208.93,"Garcia, Hogan and Flores",Christine Bautista,2025-04-04
672,Fire Blanket,5417,Negotiated Procurement,1273.42,1134.78,Hunt Ltd,Casey Hernandez,2024-12-07
673,Laboratory Alcohol Burner,5271,Negotiated Procurement,549.11,574.0,"Walker, Shannon and Le",Jamie Thompson,2024-10-04
674,Laboratory Rubber Stoppers,7936,Limited Source Bidding,539.59,533.34,Butler-Harmon,Angela Ramirez,2025-02-05
