transaction_id,item_name,quantity,procurement_method,unit_price,average_price,supplier,procurement_officer,transaction_date
450,Universal Indicator Solution 100ml,3226,Limited Source Bidding,1184.7,1161.55,"Gentry, Young and Delgado",Christine Bautista,2024-12-03
451,Dropper Bottle 50ml,8347,Competitive Bidding,403.37,423.92,"Rodriguez, Wilson and Perez",Luke Andrew Navarro,2024-06-24
452,Laboratory Aprons pack of 10,1424,Competitive Bidding,3381.71,3094.0,Schneider Inc,Sophia Christine Navarro,2024-07-06
453,Bar Magnet pair,3954,Competitive Bidding,466.35,450.69,Torres-Vargas,Alex Rivera,2024-06-01
454,Test Tube Brush,4656,Limited Source Bidding,394.33,407.9,Rivera-Golden,Sophia Christine Navarro,2024-06-15
455,Filter Paper pack of 100,8989,Direct Contracting,631.93,582.4,Atkins-Flores,Angela Ramirez,2024-07-25
456,Laboratory Gloves nitrile box of 100,9889,Limited Source Bidding,552.97,520.13,"Griffith, Clark and Humphrey",Alex Rivera,2024-11-06
457,Laboratory Alcohol Burner,4102,Limited Source Bidding,564.58,574.0,Edwards Group,Angela Renee Mendoza,2024-05-16
458,Dissecting Kit,6183,Limited Source Bidding,859.17,856.35,Watkins-Hamilton,Sophia Christine Navarro,2024-04-16
459,Universal Indicator Solution 100ml,7273,Competitive Bidding,1262.59,1161.55,Wilson-Gomez,Taylor Martinez,2024-07-13
460,Test Tube 15ml,1553,Competitive Bidding,851.94,819.28,Garcia Group,Angela Renee Mendoza,2024-06-22
461,Spring Scale 500g,4260,Limited Source Bidding,725.73,729.57,Miller Group,Jamie Thompson,2024-12-16
462,Litmus Paper,9384,Competitive Bidding,377.47,413.84,"Ross, David and Robertson",Taylor Martinez,2025-03-02
463,Laboratory Alcohol Burner,7493,Competitive Bidding,588.1,574.0,"Landry, Huynh and Walker",Luke Andrew Navarro,2025-02-20
464,Laboratory Gloves nitrile box of 100,6486,Competitive Bidding,528.64,520.13,Watson LLC,Taylor Martinez,2024-12-16
465,Copper Sulfate,4172,Competitive Bidding,1787.37,1804.88,"Reed, Simmons and Miller",Morgan Cruz,2025-01-29
466,Thermometer (-10 to 110C),7885,Limited Source Bidding,852.49,934.64,Swanson Inc,Taylor Martinez,2025-01-11
467,Laboratory Gloves nitrile box of 100,8050,Competitive Bidding,564.67,520.13,Kelly-Roberts,Taylor Martinez,2025-02-22
468,Spring Scale 500g,9870,Negotiated Procurement,768.64,729.57,"Wilson, Smith and Fischer",Casey Hernandez,2024-09-04
469,Laboratory Aprons pack of 10,9911,Competitive Bidding,3256.45,3094.0,"Reed, Kelly and Meyer",Sophia Christine Navarro,2024-09-02
470,Beaker 100ml,2480,Negotiated Procurement,749.62,855.46,"Reed, Jackson and Davis",Angela Renee Mendoza,2024-06-14
471,Beaker 250ml,9155,Competitive Bidding,1205.57,1208.93,Singleton-Flynn,Morgan Cruz,2025-01-06
472,Universal Indicator Solution 100ml,1203,Negotiated Procurement,1114.41,1161.55,"Jackson, Robertson and Walker",Angela Ramirez,2025-02-21
473,Pipette 10ml,3358,Limited Source Bidding,876.89,914.14,Williams-Peterson,Luke Andrew Navarro,2024-05-12
474,pH Meter basic,3292,Competitive Bidding,673.22,693.84,Lopez LLC,Casey Hernandez,2024-08-18
475,Beaker 250ml,8798,Limited Source Bidding,1141.69,1208.93,Chavez PLC,Jamie Thompson,2024-04-15
476,Ammeter basic,2171,Limited Source Bidding,1178.81,1158.64,Sanchez Ltd,James Patrick Mendoza,2024-10-08
477,Hydrochloric Acid Science Laboratory,8716,Negotiated Procurement,1674.53,1780.24,Allen Ltd,Taylor Martinez,2024-09-02
478,Iron Filings 250g,6572,Competitive Bidding,971.05,933.07,Smith-Jones,Jamie Thompson,2024-09-23
479,Laboratory Spatula stainless steel,7248,Competitive Bidding,579.03,553.62,Hayes-Price,Angela Ramirez,2024-08-23
480,Laboratory Spatula stainless steel,7718,Negotiated Procurement,531.35,553.62,Hopkins-Dominguez,Alex Rivera,2024-05-06
481,Dissecting Kit,5263,Competitive Bidding,938.3,856.35,"Cooper, Park and Davis",Angela Ramirez,2024-04-15
482,Erlenmeyer Flask 250ml,6693,Negotiated Procurement,1282.32,1280.16,Dunn and Sons,Luke Andrew Navarro,2024-05-27
483,Microscope Slides,3500,Negotiated Procurement,484.48,513.74,Valentine-Rasmussen,Angela Ramirez,2024-04-15
484,Bunsen Burner,7405,Competitive Bidding,1179.2,1198.4,"Carrillo, Navarro and Gonzalez",Angela Renee Mendoza,2024-09-26
485,Bunsen Burner,8528,Competitive Bidding,1266.9,1198.4,"Beltran, Pittman and Marsh",James Patrick Mendoza,2024-04-10
486,Dropper Bottle 50ml,4352,Limited Source Bidding,391.92,423.92,"Arnold, Bowman and Cisneros",Taylor Martinez,2024-07-17
487,pH Meter basic,9367,Limited Source Bidding,736.54,693.84,Thompson Ltd,Angela Ramirez,2024-06-24
488,Lens Set convex concave,4975,Competitive Bidding,836.99,860.27,"Armstrong, Phillips and Hood",Angela Ramirez,2024-06-06
489,Filter Paper pack of 100,4022,Negotiated Procurement,594.48,582.4,Bennett-Robinson,Alex Rivera,2024-06-01
490,Iron Filings 250g,5979,Competitive Bidding,926.04,933.07,Hancock-Estes,James Patrick Mendoza,2024-08-06
491,Laboratory Rubber Stoppers,8748,Competitive Bidding,530.14,533.34,Bennett-Wilson,Angela Renee Mendoza,2024-06-05
492,Spring Scale 500g,5918,Negotiated Procurement,708.5,729.57,Holt-Matthews,James Patrick Mendoza,2025-03-11
493,Copper Sulfate,1594,Limited Source Bidding,1850.32,1804.88,"Tanner, Rice and Medina",Sophia Christine Navarro,2024-11-11
494,Litmus Paper,2141,Negotiated Procurement,474.74,413.84,"Hicks, Williams and Santos",Luke Andrew Navarro,2024-10-18
495,Laboratory Gloves nitrile box of 100,7836,Competitive Bidding,499.18,520.13,"Morgan, Wood and Bishop",Casey Hernandez,2024-04-26
496,Laboratory Alcohol Burner,8179,Competitive Bidding,622.6,574.0,Smith Group,Sophia Christine Navarro,2024-05-22
497,Test Tube Rack,7791,Negotiated Procurement,1156.05,1114.18,Nicholson and Sons,Casey Hernandez,2025-01-12
498,Laboratory Spatula stainless steel,2881,Direct Contracting,560.16,553.62,Hernandez Ltd,Sophia Christine Navarro,2024-06-03
499,Beaker 100ml,6364,Direct Contracting,810.73,855.46,"Austin, Frank and Smith",James Patrick Mendoza,2024-12-18
500,Lab Manual - Grade 10 Science,8823,Competitive Bidding,1303.14,1436.51,Peterson-Cowan,Luke Andrew Navarro,2024-10-29
501,Fire Blanket,8461,Competitive Bidding,1171.5,1134.78,Cannon and Sons,Jamie Thompson,2024-07-01
502,Laboratory Spatula stainless steel,7042,Negotiated Procurement,567.99,553.62,Smith and Sons,Taylor Martinez,2025-01-25
503,Test Tube Brush,3656,Competitive Bidding,429.54,407.9,"Perkins, Martin and Edwards",Angela Renee Mendoza,2025-02-01
504,Laboratory Aprons pack of 10,4983,Negotiated Procurement,2857.07,3094.0,"Byrd, Kim and Burke",Jamie Thompson,2025-02-18
505,Thermometer (-10 to 110C),4635,Competitive Bidding,912.43,934.64,"Mccarthy, Allen and Anderson",Alex Rivera,2024-05-18
506,Laboratory Gloves nitrile box of 100,2503,Competitive Bidding,548.12,520.13,"Carroll, Sawyer and Lowe",Luke Andrew Navarro,2024-12-18
507,Litmus Paper,5243,Competitive Bidding,404.86,413.84,"Barnes, Ward and Young",Christine Bautista,2025-01-13
508,Litmus Paper,3414,Competitive Bidding,405.48,413.84,Luna and Sons,Morgan Cruz,2025-01-20
509,Dropper Bottle 50ml,5626,Competitive Bidding,416.05,423.92,"Jackson, Hensley and Jones",Jamie Thompson,2025-03-20
510,Stopwatch digital,6321,Competitive Bidding,584.86,587.22,Roy Inc,Alex Rivera,2024-04-25
511,Ammeter basic,4919,Competitive Bidding,1230.45,1158.64,Brown-Meyer,Angela Renee Mendoza,2025-01-06
512,Laboratory Safety Goggles,3665,Negotiated Procurement,717.87,711.31,"Vazquez, Foster and Reynolds",Taylor Martinez,2025-02-07
513,Microscope Slides,4382,Limited Source Bidding,510.95,513.74,"Velasquez, Spears and Thomas",Sophia Christine Navarro,2024-04-28
514,Test Tube 15ml,2499,Competitive Bidding,844.49,819.28,Park-Rose,Angela Renee Mendoza,2024-12-14
515,Voltmeter basic,2412,Competitive Bidding,764.11,777.73,"Smith, Lambert and Fisher",Sophia Christine Navarro,2024-10-05
516,Triple Beam Balance,8965,Negotiated Procurement,3399.23,3201.97,Sims-Le,Taylor Martinez,2024-09-26
517,Bunsen Burner,2952,Competitive Bidding,1138.19,1198.4,Watson-Vazquez,Angela Renee Mendoza,2024-10-03
518,Microscope Slides,9874,Competitive Bidding,518.45,513.74,Rodriguez-Navarro,Angela Renee Mendoza,2024-07-29
519,Tuning Fork 256 Hz,3538,Competitive Bidding,676.51,689.02,Moore Ltd,Christine Bautista,2024-04-17
520,Refracting Telescope 70mm,1947,Negotiated Procurement,4866.18,4826.42,Mercado-Cox,Jamie Thompson,2024-08-06
521,Laboratory Alcohol Burner,8226,Negotiated Procurement,512.58,574.0,"Hansen, Thompson and Cooke",Angela Ramirez,2025-01-15
522,Copper Sulfate,7649,Competitive Bidding,1651.93,1804.88,Davis-Gomez,Morgan Cruz,2025-03-31
523,Beaker 100ml,4088,Competitive Bidding,937.45,855.46,"Roberts, Rodgers and King",Sophia Christine Navarro,2024-07-27
524,Laboratory Aprons pack of 10,4575,Competitive Bidding,2848.38,3094.0,"Tucker, Gross and Garcia",Alex Rivera,2024-11-06
525,Test Tube 15ml,8994,Competitive Bidding,873.59,819.28,Roberts-Campbell,Alex Rivera,2024-10-03
526,Dropper Bottle 50ml,9755,Direct Contracting,482.85,423.92,Garcia Ltd,Christine Bautista,2024-11-29
527,Universal Indicator Solution 100ml,9690,Competitive Bidding,1258.79,1161.55,Duncan-Larson,Angela Renee Mendoza,2024-06-26
528,Laboratory Safety Goggles,7004,Negotiated Procurement,792.81,711.31,Gregory-Griffin,Jamie Thompson,2024-07-10
529,Spring Scale 500g,8746,Competitive Bidding,793.72,729.57,"Ross, Morgan and Thomas",Alex Rivera,2024-08-21
530,Thermometer (-10 to 110C),4768,Competitive Bidding,970.72,934.64,Doyle Group,Christine Bautista,2024-09-14
531,Laboratory Alcohol Burner,9508,Competitive Bidding,610.19,574.0,Evans-Williams,Jamie Thompson,2024-05-01
532,Lab Manual - Grade 10 Science,7276,Competitive Bidding,1513.81,1436.51,Buckley Inc,Angela Renee Mendoza,2025-03-28
533,Pipette 10ml,8013,Limited Source Bidding,992.51,914.14,"Jones, Cunningham and Gonzales",Angela Renee Mendoza,2025-01-08
534,Ammeter basic,5984,Limited Source Bidding,1189.63,1158.64,"Frank, Nguyen and Wang",Angela Ramirez,2024-12-22
535,Laboratory Agar Powder 100g,9060,Direct Contracting,1815.68,2046.24,"Wallace, Young and Sawyer",Sophia Christine Navarro,2024-08-29
536,Pipette 10ml,9630,Negotiated Procurement,823.62,914.14,Morris-Jackson,James Patrick Mendoza,2024-11-22
537,Graduated Cylinder 100ml,7794,Competitive Bidding,624.05,651.28,Miller-Clark,Angela Renee Mendoza,2024-10-28
538,Compound Microscope (1000x),3282,Competitive Bidding,5359.45,5498.64,"Robles, Wilkinson and Cook",Christine Bautista,2024-04-30
539,Beaker 100ml,2398,Competitive Bidding,877.34,855.46,"Brooks, Hernandez and Perkins",Sophia Christine Navarro,2024-07-19
540,Spring Scale 500g,4982,Limited Source Bidding,742.25,729.57,"Montgomery, Graham and Diaz",Jamie Thompson,2024-06-24
541,Litmus Paper,4100,Competitive Bidding,436.25,413.84,Miranda Group,Luke Andrew Navarro,2024-04-25
542,pH Meter basic,3992,Competitive Bidding,673.67,693.84,"Campbell, Cooper and Davis",Alex Rivera,2024-10-05
543,Dissecting Kit,9090,Competitive Bidding,903.7,856.35,Raymond and Sons,Angela Ramirez,2024-06-04
544,Stopwatch digital,2588,Competitive Bidding,601.08,587.22,Webster and Sons,Luke Andrew Navarro,2024-04-08
545,Dissecting Kit,2630,Negotiated Procurement,744.34,856.35,Schmidt Ltd,James Patrick Mendoza,2025-01-24
546,Compound Microscope (1000x),6289,Negotiated Procurement,4875.4,5498.64,"Kaiser, Kennedy and Jones",Angela Ramirez,2025-03-17
547,Triple Beam Balance,5543,Limited Source Bidding,3441.64,3201.97,Flores-Smith,James Patrick Mendoza,2024-12-06
548,Copper Sulfate,1484,Competitive Bidding,1806.23,1804.88,Butler Group,Angela Renee Mendoza,2025-03-28
549,Thermometer (-10 to 110C),2114,Limited Source Bidding,943.17,934.64,"Bender, Hampton and Shaw",Luke Andrew Navarro,2024-09-28
550,Test Tube Brush,8252,Direct Contracting,378.62,407.9,"Hall, Cochran and Gallagher",Casey Hernandez,2025-03-09
551,Lab Manual - Grade 10 Science,1303,Competitive Bidding,1517.31,1436.51,"House, Wise and Thompson",Angela Renee Mendoza,2024-11-01
552,Bunsen Burner,6449,Negotiated Procurement,1046.89,1198.4,"Price, Lawson and Armstrong",Luke Andrew Navarro,2025-02-25
553,Bar Magnet pair,7650,Limited Source Bidding,462.66,450.69,Moore-Carney,Christine Bautista,2024-12-22
554,Triple Beam Balance,4313,Competitive Bidding,3510.58,3201.97,Buck Group,Casey Hernandez,2024-04-21
555,Test Tube Rack,8754,Competitive Bidding,1144.66,1114.18,Mccoy-White,Jamie Thompson,2024-08-23
556,Lens Set convex concave,6328,Competitive Bidding,860.41,860.27,Gordon-Collins,Christine Bautista,2024-07-11
557,Microscope Slides,3017,Competitive Bidding,476.55,513.74,Johnson and Sons,Angela Renee Mendoza,2025-01-19
558,Iron Filings 250g,3053,Competitive Bidding,932.06,933.07,"Berg, Jones and Reid",Jamie Thompson,2024-06-17
559,Thermometer (-10 to 110C),8261,Competitive Bidding,966.02,934.64,"Christensen, Harper and Owens",Casey Hernandez,2025-02-17
560,Laboratory Spatula stainless steel,4778,Competitive Bidding,513.05,553.62,Hill PLC,Casey Hernandez,2025-03-31
561,Laboratory Rubber Stoppers,3744,Negotiated Procurement,507.74,533.34,Willis-Jones,Casey Hernandez,2024-07-23
562,Thermometer (-10 to 110C),5291,Competitive Bidding,1025.08,934.64,Robbins-Bailey,Christine Bautista,2024-04-27
563,Copper Sulfate,3878,Competitive Bidding,1910.06,1804.88,"Wallace, Valdez and Barker",Alex Rivera,2024-12-13
564,Litmus Paper,5383,Negotiated Procurement,394.82,413.84,"Estrada, Tran and George",Jamie Thompson,2024-05-13
565,Dropper Bottle 50ml,4757,Competitive Bidding,396.74,423.92,Potter Ltd,Angela Renee Mendoza,2025-02-16
566,Tuning Fork 256 Hz,6081,Competitive Bidding,625.65,689.02,Huynh-Williams,Morgan Cruz,2024-06-08
567,Funnel plastic 100mm,9710,Competitive Bidding,782.38,739.87,Meyers Group,Sophia Christine Navarro,2024-12-07
568,Hydrochloric Acid Science Laboratory,4440,Competitive Bidding,1822.89,1780.24,Mcgee LLC,James Patrick Mendoza,2024-04-25
569,Stopwatch digital,1764,Direct Contracting,541.05,587.22,"Cruz, Mitchell and Berry",Angela Renee Mendoza,2025-02-07
570,Laboratory Gloves nitrile box of 100,3836,Negotiated Procurement,477.51,520.13,"Wilson, Horton and Lowery",Casey Hernandez,2025-03-26
571,Funnel plastic 100mm,3154,Competitive Bidding,789.33,739.87,Williams-West,Alex Rivera,2024-12-26
572,Beaker 250ml,6043,Direct Contracting,1319.34,1208.93,"Chung, Patterson and Griffin",Christine Bautista,2025-01-17
573,Pipette 10ml,1334,Competitive Bidding,882.9,914.14,Moyer LLC,Angela Ramirez,2024-06-28
574,Filter Paper pack of 100,5299,Negotiated Procurement,570.25,582.4,Thompson-Potter,Taylor Martinez,2024-04-13
575,Stopwatch digital,6054,Competitive Bidding,586.3,587.22,"Fernandez, Nunez and Wiggins",Angela Renee Mendoza,2024-05-30
576,Spring Scale 500g,3394,Negotiated Procurement,816.16,729.57,Romero-Webb,Christine Bautista,2025-01-28
577,Laboratory Agar Powder 100g,6072,Limited Source Bidding,1925.18,2046.24,"Dickerson, Morse and Lewis",Sophia Christine Navarro,2024-07-16
578,Pipette 10ml,1506,Negotiated Procurement,1029.03,914.14,Savage-Clark,Jamie Thompson,2025-01-30
579,Hot Plate basic,7800,Competitive Bidding,1797.72,1701.84,Keller and Sons,Jamie Thompson,2024-07-31
580,Ammeter basic,2369,Competitive Bidding,1269.15,1158.64,"Ellis, Gross and Williams",Taylor Martinez,2024-12-23
581,Prism glass,9561,Limited Source Bidding,742.02,704.14,"Schultz, Murphy and Jenkins",Jamie Thompson,2024-05-21
582,Test Tube Rack,3528,Limited Source Bidding,1219.84,1114.18,Munoz-Everett,Angela Ramirez,2024-06-22
583,Beaker 100ml,5136,Direct Contracting,932.54,855.46,"Wood, Hill and Murray",Luke Andrew Navarro,2024-08-23
584,Pipette 10ml,2551,Competitive Bidding,946.27,914.14,Reed-Lutz,Alex Rivera,2025-01-24
585,Dropper Bottle 50ml,1967,Competitive Bidding,410.25,423.92,Parks-Davis,Sophia Christine Navarro,2024-05-14
586,Laboratory Alcohol Burner,5166,Competitive Bidding,617.09,574.0,"Mcclure, Trujillo and Moore",Angela Renee Mendoza,2024-12-08
587,Litmus Paper,8734,Negotiated Procurement,458.35,413.84,Harrison-Snyder,Morgan Cruz,2024-07-21
588,Laboratory Spatula stainless steel,6265,Direct Contracting,592.68,553.62,Douglas-Cook,Morgan Cruz,2025-02-25
589,Lens Set convex concave,7174,Negotiated Procurement,861.04,860.27,Marks-Thompson,Alex Rivera,2024-11-18
590,Microscope Slides,5899,Competitive Bidding,557.28,513.74,Garcia PLC,Taylor Martinez,2024-05-13
591,Laboratory Alcohol Burner,1722,Competitive Bidding,525.14,574.0,"Herrera, Patterson and Santiago",Casey Hernandez,2024-07-01
592,Laboratory Aprons pack of 10,8163,Competitive Bidding,2820.93,3094.0,Brown-Walker,Sophia Christine Navarro,2024-04-23
593,Laboratory Spatula stainless steel,5174,Limited Source Bidding,546.81,553.62,Cameron LLC,Angela Renee Mendoza,2025-03-18
594,Fire Blanket,3127,Negotiated Procurement,1006.06,1134.78,Miller-Walker,Angela Ramirez,2024-06-22
595,Dropper Bottle 50ml,1237,Competitive Bidding,438.28,423.92,"Miles, Welch and Morgan",Sophia Christine Navarro,2024-06-30
596,Litmus Paper,2409,Negotiated Procurement,452.51,413.84,Fernandez Inc,Luke Andrew Navarro,2025-03-29
597,Laboratory Safety Goggles,1711,Limited Source Bidding,662.54,711.31,Watkins-Calhoun,Taylor Martinez,2024-11-10
598,Pipette 10ml,5543,Limited Source Bidding,858.54,914.14,Calderon Inc,Jamie Thompson,2024-08-23
599,Laboratory Rubber Stoppers,8229,Competitive Bidding,538.64,533.34,Gay Ltd,Morgan Cruz,2025-01-07
600,Filter Paper pack of 100,8007,Competitive Bidding,592.07,582.4,"Cherry, Robinson and Woods",Luke Andrew Navarro,2024-04-08
601,Laboratory Aprons pack of 10,9031,Negotiated Procurement,3439.95,3094.0,"Grant, Nelson and Nelson",Alex Rivera,2024-11-23
602,Microscope Slides,9513,Negotiated Procurement,475.09,513.74,Martinez-Hall,Christine Bautista,2024-12-30
603,Test Tube Brush,9313,Negotiated Procurement,382.64,407.9,"Tucker, Marshall and Fuller",Alex Rivera,2025-01-17
604,Voltmeter basic,1062,Negotiated Procurement,722.45,777.73,"Garrison, Richards and Rodriguez",Morgan Cruz,2024-04-30
605,Copper Sulfate,9882,Limited Source Bidding,1977.74,1804.88,Martin LLC,Angela Ramirez,2024-06-24
606,Hydrochloric Acid Science Laboratory,2812,Negotiated Procurement,1997.53,1780.24,Vargas PLC,James Patrick Mendoza,2024-11-08
607,Stopwatch digital,3678,Limited Source Bidding,620.44,587.22,"Brooks, Johnson and Foley",Alex Rivera,2025-01-17
608,Lens Set convex concave,2429,Direct Contracting,787.81,860.27,"Perez, Hicks and Curtis",Luke Andrew Navarro,2025-03-08
609,Test Tube Rack,2336,Competitive Bidding,1217.83,1114.18,Mitchell-Yates,Jamie Thompson,2024-12-21
610,Hot Plate basic,7854,Negotiated Procurement,1833.38,1701.84,Wade Group,Sophia Christine Navarro,2024-08-19
611,Graduated Cylinder 100ml,1203,Competitive Bidding,665.9,651.28,"Williams, Wilson and Butler",Luke Andrew Navarro,2024-10-04
612,Compound Microscope (1000x),6106,Competitive Bidding,5255.18,5498.64,"Jones, Beck and Craig",Angela Renee Mendoza,2024-09-18
613,Dropper Bottle 50ml,8433,Competitive Bidding,449.43,423.92,Anderson Inc,Jamie Thompson,2024-04-08
614,Ammeter basic,8959,Limited Source Bidding,1201.2,1158.64,Fisher-Vasquez,Taylor Martinez,2024-08-22
615,Lens Set convex concave,5850,Competitive Bidding,822.42,860.27,Smith-Price,Christine Bautista,2024-12-08
616,Universal Indicator Solution 100ml,6514,Competitive Bidding,1212.93,1161.55,Sherman PLC,Angela Renee Mendoza,2024-10-28
617,Erlenmeyer Flask 250ml,8570,Limited Source Bidding,1166.71,1280.16,Gonzalez PLC,Angela Renee Mendoza,2025-03-02
618,Petri Dishes pack of 20,6955,Limited Source Bidding,731.57,738.19,Chang-Mason,Jamie Thompson,2024-08-12
619,Spring Scale 500g,3524,Limited Source Bidding,733.96,729.57,Morris PLC,Luke Andrew Navarro,2024-08-25
620,Pipette 10ml,5986,Direct Contracting,797.91,914.14,Smith PLC,Jamie Thompson,2025-01-13
621,Stopwatch digital,7648,Competitive Bidding,593.66,587.22,Decker LLC,Angela Renee Mendoza,2024-09-07
622,Beaker 50ml,4963,Limited Source Bidding,792.63,836.08,"Morris, Jones and Williams",Luke Andrew Navarro,2024-05-16
623,Triple Beam Balance,2704,Negotiated Procurement,3651.13,3201.97,Brock-White,Angela Renee Mendoza,2024-12-31
624,Laboratory Aprons pack of 10,9542,Competitive Bidding,2788.25,3094.0,Harris-Jimenez,Luke Andrew Navarro,2024-11-10
625,Laboratory Aprons pack of 10,7102,Direct Contracting,3433.92,3094.0,"Mitchell, Lee and Cooke",Christine Bautista,2024-04-07
626,Fire Blanket,9436,Limited Source Bidding,1119.22,1134.78,"Campos, Gutierrez and Smith",Alex Rivera,2024-05-26
627,Ammeter basic,9141,Competitive Bidding,1191.34,1158.64,Gross and Sons,Morgan Cruz,2024-10-04
628,Laboratory Rubber Stoppers,7610,Competitive Bidding,512.77,533.34,Peters and Sons,Sophia Christine Navarro,2025-01-19
629,Bar Magnet pair,1464,Limited Source Bidding,484.37,450.69,Steele-Larson,James Patrick Mendoza,2024-09-11
630,Universal Indicator Solution 100ml,4586,Competitive Bidding,1133.69,1161.55,Wagner LLC,Taylor Martinez,2024-05-02
631,Stopwatch digital,6300,Competitive Bidding,640.32,587.22,Kelly LLC,Angela Renee Mendoza,2024-08-29
632,Refracting Telescope 70mm,5753,Competitive Bidding,4415.29,4826.42,Woods-Moore,Casey Hernandez,2025-02-20
633,Graduated Cylinder 100ml,2383,Competitive Bidding,605.8,651.28,Jones LLC,Jamie Thompson,2024-07-03
634,Bunsen Burner,7838,Negotiated Procurement,1234.94,1198.4,Webb-Walton,Angela Renee Mendoza,2024-10-09
635,Spring Scale 500g,6524,Limited Source Bidding,766.11,729.57,Garcia PLC,Christine Bautista,2025-04-04
636,Test Tube 15ml,5795,Competitive Bidding,835.64,819.28,Morgan LLC,Sophia Christine Navarro,2024-08-27
637,Filter Paper pack of 100,2968,Competitive Bidding,557.2,582.4,Jones Inc,Angela Ramirez,2024-06-14
638,Laboratory Rubber Stoppers,3926,Negotiated Procurement,517.82,533.34,Hampton-Espinoza,Angela Ramirez,2024-11-19
639,Voltmeter basic,5154,Direct Contracting,857.37,777.73,Parks PLC,Jamie Thompson,2025-02-03
640,Laboratory Gloves nitrile box of 100,1032,Direct Contracting,593.44,520.13,Olson Ltd,Luke Andrew Navarro,2025-01-14
641,pH Meter basic,7321,Competitive Bidding,738.6,693.84,"Aguilar, Johnson and Guzman",James Patrick Mendoza,2024-08-07
642,Laboratory Agar Powder 100g,2843,Competitive Bidding,1985.92,2046.24,Gonzalez Group,Jamie Thompson,2024-05-11
643,Iron Filings 250g,3169,Limited Source Bidding,847.12,933.07,"Crane, Robinson and Madden",Morgan Cruz,2024-11-11
644,Laboratory Spatula stainless steel,8160,Limited Source Bidding,602.66,553.62,Mcneil Ltd,Jamie Thompson,2024-08-04
645,Test Tube 15ml,1517,Negotiated Procurement,812.47,819.28,Lawson-Lopez,Angela Renee Mendoza,2024-05-29
646,Microscope Slides,5707,Competitive Bidding,468.95,513.74,Lee-Chung,Morgan Cruz,2025-04-03
647,Microscope Slides,4512,Competitive Bidding,559.13,513.74,Harrington Ltd,Jamie Thompson,2025-01-12
648,Thermometer (-10 to 110C),9744,Limited Source Bidding,950.71,934.64,"Jennings, Pace and Acosta",Christine Bautista,2024-11-11
649,Hydrochloric Acid Science Laboratory,6792,Competitive Bidding,1854.68,1780.24,Cannon and Sons,James Patrick Mendoza,2025-02-04
650,Petri Dishes pack of 20,8261,Competitive Bidding,668.27,738.19,"Nichols, Nelson and Fields",Sophia Christine Navarro,2025-03-24
651,Dropper Bottle 50ml,7930,Limited Source Bidding,444.95,423.92,Thomas LLC,Luke Andrew Navarro,2024-05-09
652,Laboratory Aprons pack of 10,3467,Competitive Bidding,3317.53,3094.0,Walker-Lopez,Casey Hernandez,2024-12-27
653,Graduated Cylinder 100ml,2017,Direct Contracting,689.72,651.28,Harris-Alvarez,Jamie Thompson,2024-04-21
654,Erlenmeyer Flask 250ml,8490,Limited Source Bidding,1323.86,1280.16,Rogers Group,Casey Hernandez,2024-11-21
655,Fire Blanket,1513,Competitive Bidding,1028.43,1134.78,Cruz and Sons,Angela Ramirez,2024-10-07
656,Dissecting Kit,3592,Limited Source Bidding,863.32,856.35,Nelson-Edwards,Morgan Cruz,2024-09-28
657,Pipette 10ml,7667,Competitive Bidding,962.72,914.14,Smith Group,Taylor Martinez,2024-08-30
658,Stopwatch digital,8917,Limited Source Bidding,532.39,587.22,"Rollins, Taylor and Mitchell",Angela Ramirez,2024-07-05
659,Lab Manual - Grade 10 Science,7858,Competitive Bidding,1314.52,1436.51,"Ryan, Cooke and Reid",Christine Bautista,2024-06-17
660,Funnel plastic 100mm,3474,Competitive Bidding,716.69,739.87,Perez Group,James Patrick Mendoza,2024-11-03
661,Spring Scale 500g,6287,Competitive Bidding,676.18,729.57,Green Group,Casey Hernandez,2024-09-15
662,Hydrochloric Acid Science Laboratory,7003,Direct Contracting,1599.21,1780.24,Mercer Inc,Casey Hernandez,2024-08-27
663,Tuning Fork 256 Hz,1355,Limited Source Bidding,721.9,689.02,Friedman Inc,Christine Bautista,2025-02-03
664,Laboratory Rubber Stoppers,5843,Competitive Bidding,534.9,533.34,"Montoya, Gallegos and Woods",Morgan Cruz,2024-10-05
665,Lens Set convex concave,8339,Limited Source Bidding,805.82,860.27,"Villegas, Montgomery and Marquez",Angela Renee Mendoza,2025-03-07
666,Laboratory Rubber Stoppers,9329,Competitive Bidding,528.22,533.34,"Wyatt, Dixon and Lawrence",Luke Andrew Navarro,2024-06-29
667,Lens Set convex concave,9729,Direct Contracting,886.46,860.27,"Stokes, Henderson and Bruce",Casey Hernandez,2025-01-23
668,Beaker 50ml,4127,Competitive Bidding,803.21,836.08,"Hall, Chapman and Lopez",Angela Ramirez,2025-03-04
669,Hydrochloric Acid Science Laboratory,2698,Limited Source Bidding,1952.89,1780.24,Hurst Group,Angela Renee Mendoza,2024-05-08
670,Laboratory Gloves nitrile box of 100,4636,Direct Contracting,573.68,520.13,Lee-Gallagher,Jamie Thompson,2024-07-24
671,Laboratory Rubber Stoppers,9772,Competitive Bidding,557.56,533.34,Page-Fernandez,Alex Rivera,2024-07-13
672,Dissecting Kit,2367,Limited Source Bidding,864.75,856.35,"Carpenter, Harris and Daniels",Sophia Christine Navarro,2025-03-31
